id,text,food_code,product_name,representative_ingredient,middle_category,serving_size,daily_intake_frequency,source_name,data_created_date,nutrient_count
hff_F101-003030000-0129,"제품명: 프리미엄 비타민D 5000 IU 분류: 비타민 D 영양성분 제공 단위량: 150mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 150mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 나트륨 0mg, 비타민 D 125μg 제조/수입 정보: 제조사 NATURAL LIFE NUTRITION INC., 수입업체 주식회사 더베이글, 원산지 캐나다 출처: 식품의약품안전처",F101-003030000-0129,프리미엄 비타민D 5000 IU,비타민 D,비타민 D,1캡슐,1회,식품의약품안전처,2025-09-04,6
hff_F101-003030000-0130,"제품명: 프리미엄 비타민D3 분류: 비타민 D 영양성분 제공 단위량: 150mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 150mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 나트륨 0mg, 비타민 D 125μg 제조/수입 정보: 제조사 PRIME HEALTH LTD., 수입업체 주식회사 오스코코리아, 원산지 캐나다 출처: 식품의약품안전처",F101-003030000-0130,프리미엄 비타민D3,비타민 D,비타민 D,1캡슐,1회,식품의약품안전처,2023-03-07,6
hff_F103-002020000-0560,"제품명: 프리미엄 비타민E 400IU 분류: 복합제품류 영양성분 제공 단위량: 550mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 550mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 나트륨 0mg 제조/수입 정보: 제조사 ORIGINBIO, 수입업체 오리진코리아(OriginKorea), 원산지 미국 출처: 식품의약품안전처",F103-002020000-0560,프리미엄 비타민E 400IU,복합제품류,"복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2022-01-21,5
hff_F103-002020000-0561,"제품명: 프리미엄 비타민E 400IU 분류: 복합제품류 영양성분 제공 단위량: 550mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 550mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 나트륨 0mg 제조/수입 정보: 제조사 US PHARMATECH INC, 수입업체 오리진코리아(OriginKorea), 원산지 미국 출처: 식품의약품안전처",F103-002020000-0561,프리미엄 비타민E 400IU,복합제품류,"복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2022-11-03,5
hff_F103-002020000-0559,"제품명: 프리미엄 비타민E 400IU 분류: 복합제품류 영양성분 제공 단위량: 550mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 550mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 나트륨 0mg 제조/수입 정보: 제조사 PHIL INTER PHARMA USA, INC., 수입업체 오리진코리아(OriginKorea), 원산지 미국 출처: 식품의약품안전처",F103-002020000-0559,프리미엄 비타민E 400IU,복합제품류,"복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2024-11-11,5
hff_F103-001010000-2363,"제품명: 프리미엄 빅 아스타잔틴 루테인 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 500mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 500mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 나트륨 0mg, 비타민 D 4μg 제조/수입 정보: 제조사 B&A HEALTH PRODUCTS CO., 수입업체 홈비타, 원산지 미국 출처: 식품의약품안전처",F103-001010000-2363,프리미엄 빅 아스타잔틴 루테인,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2023-06-09,6
hff_F103-002020000-0562,"제품명: 프리미엄 산호칼슘 골드 분류: 복합제품류 영양성분 제공 단위량: 3600mg 복용/섭취 기준: 1회분량 2정, 1회분량중량/부피 3600mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 칼슘 800mg, 나트륨 0mg, 비타민 D 50μg 제조/수입 정보: 제조사 US PHARMATECH INC, 수입업체 메타(Meta)무역, 원산지 미국 출처: 식품의약품안전처",F103-002020000-0562,프리미엄 산호칼슘 골드,복합제품류,"복합제품(영양소, 기능성)",2정,1회,식품의약품안전처,2023-08-01,7
hff_F102-020200000-0002,"제품명: 프리미엄 상어간유 분류: 알콕시글리세롤 함유 상어간유 영양성분 제공 단위량: 100mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 100mg, 1일섭취횟수 3회 주요 영양성분: 에너지 8kcal, 단백질 0g, 지방 1g, 탄수화물 0g, 나트륨 0mg, 비타민 A 0μg RAE, 비타민 D 0μg 제조/수입 정보: 제조사 FIRST LAB U.S.A CO., 수입업체 이더라이프, 원산지 미국 출처: 식품의약품안전처",F102-020200000-0002,프리미엄 상어간유,알콕시글리세롤 함유 상어간유,알콕시글리세롤 함유 상어간유,1캡슐,3회,식품의약품안전처,2023-01-11,7
hff_F103-001010000-2364,"제품명: 프리미엄 샤이니 루테인 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 500mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 500mg, 1일섭취횟수 1회 주요 영양성분: 에너지 10kcal, 단백질 0g, 지방 1g, 탄수화물 0g, 나트륨 0mg, 비타민 D 5μg 제조/수입 정보: 제조사 MAISON PHARMTEC CORP., 수입업체 (주)동호팜, 원산지 미국 출처: 식품의약품안전처",F103-001010000-2364,프리미엄 샤이니 루테인,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2022-12-26,6
hff_F102-009090000-0004,"제품명: 프리미엄 소야플라본 퀸즈데이 분류: 대두이소플라본 영양성분 제공 단위량: 500mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 500mg, 1일섭취횟수 1회 주요 영양성분: 에너지 10kcal, 단백질 0g, 지방 1g, 탄수화물 0g, 나트륨 0mg 제조/수입 정보: 제조사 US PHARMATECH INC, 수입업체 주식회사 아이앤유네트웍스, 원산지 미국 출처: 식품의약품안전처",F102-009090000-0004,프리미엄 소야플라본 퀸즈데이,대두이소플라본,대두이소플라본,1캡슐,1회,식품의약품안전처,2023-08-17,5
hff_F102-005050000-0007,"제품명: 프리미엄 스피루리나 분류: 스피루리나 영양성분 제공 단위량: 1450mg 복용/섭취 기준: 1회분량 1정, 1회분량중량/부피 1450mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 나트륨 0mg 제조/수입 정보: 제조사 PRIME HEALTH LTD., 수입업체 주식회사 오스코코리아, 원산지 캐나다 출처: 식품의약품안전처",F102-005050000-0007,프리미엄 스피루리나,스피루리나,스피루리나,1정,1회,식품의약품안전처,2023-03-10,5
hff_F102-005050000-0006,"제품명: 프리미엄 스피루리나 분류: 스피루리나 영양성분 제공 단위량: 2000mg 복용/섭취 기준: 1회분량 4정, 1회분량중량/부피 2000mg, 1일섭취횟수 2회 주요 영양성분: 에너지 8kcal, 단백질 1.3g, 지방 0g, 탄수화물 0.38g, 나트륨 44mg 제조/수입 정보: 제조사 POWER HEALTH PRODUCTS LIMITED, 수입업체 주식회사 아키위드, 원산지 영국 출처: 식품의약품안전처",F102-005050000-0006,프리미엄 스피루리나,스피루리나,스피루리나,4정,2회,식품의약품안전처,2025-04-04,5
hff_F102-005050000-0008,"제품명: 프리미엄 스피루리나 분류: 스피루리나 영양성분 제공 단위량: 1000mg 복용/섭취 기준: 1회분량 2정, 1회분량중량/부피 1000mg, 1일섭취횟수 2회 주요 영양성분: 에너지 3kcal, 단백질 0.5g, 지방 0g, 탄수화물 0g 제조/수입 정보: 제조사 FAR EAST MICROALGAE IND. CO., LTD., 수입업체 주식회사 코럴클럽퍼시픽, 원산지 대만 출처: 식품의약품안전처",F102-005050000-0008,프리미엄 스피루리나,스피루리나,스피루리나,2정,2회,식품의약품안전처,2022-09-30,4
hff_F103-001010000-2365,"제품명: 프리미엄 식물성 알티지 오메가3 비카민 D, 비타민E 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1220mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1220mg, 1일섭취횟수 1회 주요 영양성분: 에너지 10kcal, 단백질 0g, 지방 1g, 탄수화물 0g, 나트륨 0mg, 비타민 D 25μg 제조/수입 정보: 제조사 PREMIUM NATURAL ONE PRODUCTS LTD., 수입업체 주식회사 내츄럴홀딩스, 원산지 캐나다 출처: 식품의약품안전처",F103-001010000-2365,"프리미엄 식물성 알티지 오메가3 비카민 D, 비타민E","복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2022-05-03,6
hff_F103-001010000-2366,"제품명: 프리미엄 쏘팔 맨 파워 맥스 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1000mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1000mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 나트륨 0mg, 리보플라빈 3mg 제조/수입 정보: 제조사 NUTRA BIO CANADA, 수입업체 (주)더블유에이치글로벌, 원산지 캐나다 출처: 식품의약품안전처",F103-001010000-2366,프리미엄 쏘팔 맨 파워 맥스,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2025-02-04,6
hff_F103-001010000-2368,"제품명: 프리미엄 쏘팔메토 컴플렉스 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1300mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1300mg, 1일섭취횟수 1회 주요 영양성분: 에너지 5kcal, 단백질 0g, 지방 0.5g, 탄수화물 0g, 나트륨 0mg, 티아민 1.5mg, 리보플라빈 2mg 제조/수입 정보: 제조사 PHIL INTER PHARMA USA, INC., 수입업체 (주)에스엠홀푸드, 원산지 미국 출처: 식품의약품안전처",F103-001010000-2368,프리미엄 쏘팔메토 컴플렉스,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2023-05-03,7
hff_F103-001010000-2369,"제품명: 프리미엄 쏘팔메토 컴플렉스 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1300mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1300mg, 1일섭취횟수 1회 주요 영양성분: 에너지 5kcal, 단백질 0g, 지방 0.5g, 탄수화물 0g, 나트륨 0mg, 티아민 1.5mg, 리보플라빈 2mg 제조/수입 정보: 제조사 PHIL INTER PHARMA USA, INC., 수입업체 (주)에스엠홀푸드, 원산지 미국 출처: 식품의약품안전처",F103-001010000-2369,프리미엄 쏘팔메토 컴플렉스,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2022-01-25,7
hff_F103-001010000-2367,"제품명: 프리미엄 쏘팔메토 컴플렉스 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1300mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1300mg, 1일섭취횟수 1회 주요 영양성분: 에너지 5kcal, 단백질 0g, 지방 0.5g, 탄수화물 0g, 나트륨 0mg, 티아민 1.5mg, 리보플라빈 2mg 제조/수입 정보: 제조사 PHIL INTER PHARMA USA, INC., 수입업체 (주)에스엠홀푸드, 원산지 미국 출처: 식품의약품안전처",F103-001010000-2367,프리미엄 쏘팔메토 컴플렉스,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2025-09-08,7
hff_F103-001010000-2370,"제품명: 프리미엄 쏘팔메토 파워맥스 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1000mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1000mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 나트륨 0mg, 리보플라빈 3mg 제조/수입 정보: 제조사 NUTRA BIO CANADA, 수입업체 (주)더블유에이치글로벌, 원산지 캐나다 출처: 식품의약품안전처",F103-001010000-2370,프리미엄 쏘팔메토 파워맥스,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2024-04-08,6
hff_F103-001010000-2371,"제품명: 프리미엄 쏘팔코사맥스 골드 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 730mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 730mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 나트륨 0mg, 베타카로틴 7μg 제조/수입 정보: 제조사 NUTRA BIO CANADA, 수입업체 (주)더블유에이치글로벌, 원산지 캐나다 출처: 식품의약품안전처",F103-001010000-2371,프리미엄 쏘팔코사맥스 골드,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2022-09-14,6
hff_F101-018180000-0013,"제품명: 프리미엄 아연 분류: 아연 영양성분 제공 단위량: 250mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 250mg, 1일섭취횟수 2회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 나트륨 0mg 제조/수입 정보: 제조사 NUTRIZONE PHARMA LIMITED, 수입업체 (주)라온오가닉, 원산지 뉴질랜드 출처: 식품의약품안전처",F101-018180000-0013,프리미엄 아연,아연,아연,1캡슐,2회,식품의약품안전처,2022-07-26,5
hff_F103-001010000-2372,"제품명: 프리미엄 아이 골드 루테인 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 500mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 500mg, 1일섭취횟수 1회 주요 영양성분: 에너지 4kcal, 단백질 0g, 지방 0.4g, 탄수화물 0g, 나트륨 0mg 제조/수입 정보: 제조사 US PHARMATECH INC, 수입업체 대성바이오, 원산지 미국 출처: 식품의약품안전처",F103-001010000-2372,프리미엄 아이 골드 루테인,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2023-09-08,5
hff_F103-001010000-2373,"제품명: 프리미엄 아이 골드 루테인 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 500mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 500mg, 1일섭취횟수 1회 주요 영양성분: 에너지 4kcal, 단백질 0g, 지방 0.4g, 탄수화물 0g, 나트륨 0mg, 비타민 A 500μg RAE 제조/수입 정보: 제조사 US PHARMATECH NV INC., 수입업체 대성바이오, 원산지 미국 출처: 식품의약품안전처",F103-001010000-2373,프리미엄 아이 골드 루테인,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2024-10-04,6
hff_F103-001010000-2374,"제품명: 프리미엄 아이러브 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 500mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 500mg, 1일섭취횟수 1회 주요 영양성분: 에너지 5kcal, 단백질 0g, 지방 0.5g, 탄수화물 0g, 나트륨 0mg, 베타카로틴 3000μg 제조/수입 정보: 제조사 NATURAL LIFE NUTRITION INC., 수입업체 주식회사 팔팔구구케어, 원산지 캐나다 출처: 식품의약품안전처",F103-001010000-2374,프리미엄 아이러브,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2023-05-24,6
hff_F103-001010000-2375,"제품명: 프리미엄 아이케어 루테인 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 500mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 500mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 나트륨 0mg, 비타민 A 500μg RAE 제조/수입 정보: 제조사 US PHARMATECH NV INC., 수입업체 (주)이너네이쳐, 원산지 미국 출처: 식품의약품안전처",F103-001010000-2375,프리미엄 아이케어 루테인,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2024-12-13,6
hff_F103-001010000-2376,"제품명: 프리미엄 아이텐 아스타잔틴 루테인 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1200mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1200mg, 1일섭취횟수 1회 주요 영양성분: 에너지 10kcal, 단백질 0g, 지방 1g, 탄수화물 0g, 나트륨 0mg, 비타민 C 30mg, 비타민 D 25μg 제조/수입 정보: 제조사 US PHARMATECH INC, 수입업체 주식회사 파마시뱅크, 원산지 미국 출처: 식품의약품안전처",F103-001010000-2376,프리미엄 아이텐 아스타잔틴 루테인,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2023-10-12,7
hff_F103-001010000-2379,"제품명: 프리미엄 아쿠아셀 rTG 오메가-3 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1050mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1050mg, 1일섭취횟수 1회 주요 영양성분: 에너지 10kcal, 단백질 0g, 지방 1g, 탄수화물 0g, 나트륨 0mg, 비타민 D 25μg 제조/수입 정보: 제조사 US PHARMATECH NV INC., 수입업체 주식회사 아이앤유네트웍스, 원산지 미국 출처: 식품의약품안전처",F103-001010000-2379,프리미엄 아쿠아셀 rTG 오메가-3,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2024-07-12,6
hff_F103-001010000-2377,"제품명: 프리미엄 아쿠아셀 rTG 오메가-3 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1050mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1050mg, 1일섭취횟수 1회 주요 영양성분: 에너지 10kcal, 단백질 0g, 지방 1g, 탄수화물 0g, 나트륨 0mg, 비타민 D 25μg 제조/수입 정보: 제조사 US PHARMATECH INC, 수입업체 주식회사 아이앤유네트웍스, 원산지 미국 출처: 식품의약품안전처",F103-001010000-2377,프리미엄 아쿠아셀 rTG 오메가-3,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2024-03-05,6
hff_F103-001010000-2378,"제품명: 프리미엄 아쿠아셀 rTG 오메가-3 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1050mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1050mg, 1일섭취횟수 1회 주요 영양성분: 에너지 10kcal, 단백질 0g, 지방 1g, 탄수화물 0g, 나트륨 0mg, 비타민 D 25μg 제조/수입 정보: 제조사 US PHARMATECH NV INC., 수입업체 (주)퍼스카, 원산지 미국 출처: 식품의약품안전처",F103-001010000-2378,프리미엄 아쿠아셀 rTG 오메가-3,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2025-02-28,6
hff_F103-001010000-2380,"제품명: 프리미엄 알래스카 오메가-3 위드 비타민D 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1302mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1302mg, 1일섭취횟수 1회 주요 영양성분: 에너지 12kcal, 단백질 0g, 지방 1.3g, 탄수화물 0g, 나트륨 0mg, 비타민 D 25μg 제조/수입 정보: 제조사 LIFEBLOOM CORP., 수입업체 뉴스팜, 원산지 미국 출처: 식품의약품안전처",F103-001010000-2380,프리미엄 알래스카 오메가-3 위드 비타민D,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2022-01-21,6
hff_F103-001010000-2381,"제품명: 프리미엄 알티지 오메가 3 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1350mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1350mg, 1일섭취횟수 1회 주요 영양성분: 에너지 10kcal, 단백질 0g, 지방 1.3g, 탄수화물 0g, 나트륨 0mg, 비타민 D 25μg 제조/수입 정보: 제조사 PREMIUM NATURAL ONE PRODUCTS LTD., 수입업체 태림약품, 원산지 캐나다 출처: 식품의약품안전처",F103-001010000-2381,프리미엄 알티지 오메가 3,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2022-02-23,6
hff_F103-001010000-2392,"제품명: 프리미엄 알티지 오메가-3 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1320mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1320mg, 1일섭취횟수 1회 주요 영양성분: 에너지 10kcal, 단백질 0g, 지방 1.3g, 탄수화물 0g, 나트륨 0mg, 비타민 D 25μg 제조/수입 정보: 제조사 PRIME HEALTH LTD., 수입업체 주식회사 오스코코리아, 원산지 캐나다 출처: 식품의약품안전처",F103-001010000-2392,프리미엄 알티지 오메가-3,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2023-09-08,6
hff_F103-001010000-2393,"제품명: 프리미엄 알티지 오메가-3 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1309mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1309mg, 1일섭취횟수 1회 주요 영양성분: 에너지 10kcal, 단백질 0g, 지방 1.2g, 탄수화물 0g, 나트륨 0mg, 비타민 D 25μg 제조/수입 정보: 제조사 US PHARMATECH INC, 수입업체 드림라이프 주식회사, 원산지 미국 출처: 식품의약품안전처",F103-001010000-2393,프리미엄 알티지 오메가-3,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2023-01-05,6
hff_F103-001010000-2315,"제품명: 프리미엄 루테인 골드 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 500mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 500mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 나트륨 0mg, 비타민 A 700μg RAE, 베타카로틴 3000μg 제조/수입 정보: 제조사 NATURAL LIFE NUTRITION INC., 수입업체 (주)케이에스아이트레이딩, 원산지 캐나다 출처: 식품의약품안전처",F103-001010000-2315,프리미엄 루테인 골드,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2023-11-02,7
hff_F103-001010000-2388,"제품명: 프리미엄 알티지 오메가-3 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1350mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1350mg, 1일섭취횟수 1회 주요 영양성분: 에너지 10kcal, 단백질 0g, 지방 1g, 탄수화물 0g, 나트륨 0mg, 비타민 D 60μg 제조/수입 정보: 제조사 MAISON PHARMTEC CORP., 수입업체 휴바이오팜 주식회사, 원산지 미국 출처: 식품의약품안전처",F103-001010000-2388,프리미엄 알티지 오메가-3,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2022-07-27,6
hff_F103-001010000-2386,"제품명: 프리미엄 알티지 오메가-3 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1309mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1309mg, 1일섭취횟수 1회 주요 영양성분: 에너지 10kcal, 단백질 0g, 지방 1.3g, 탄수화물 0g, 나트륨 0mg, 비타민 D 25μg 제조/수입 정보: 제조사 LIFEBLOOM CORP., 수입업체 (주)제이에스홀딩스팜, 원산지 미국 출처: 식품의약품안전처",F103-001010000-2386,프리미엄 알티지 오메가-3,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2025-03-14,6
hff_F103-001010000-2387,"제품명: 프리미엄 알티지 오메가-3 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1350mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1350mg, 1일섭취횟수 1회 주요 영양성분: 에너지 10kcal, 단백질 0g, 지방 1g, 탄수화물 0g, 나트륨 0mg, 비타민 D 60μg 제조/수입 정보: 제조사 MAISON PHARMTEC CORP., 수입업체 휴바이오팜 주식회사, 원산지 미국 출처: 식품의약품안전처",F103-001010000-2387,프리미엄 알티지 오메가-3,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2024-12-12,6
hff_F103-001010000-2390,"제품명: 프리미엄 알티지 오메가-3 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1340mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1340mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 나트륨 0mg, 비타민 D 25μg 제조/수입 정보: 제조사 PREMIUM NATURAL ONE PRODUCTS LTD., 수입업체 디비바이오 주식회사, 원산지 캐나다 출처: 식품의약품안전처",F103-001010000-2390,프리미엄 알티지 오메가-3,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2024-05-08,6
hff_F103-001010000-2389,"제품명: 프리미엄 알티지 오메가-3 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1309mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1309mg, 1일섭취횟수 1회 주요 영양성분: 에너지 12kcal, 단백질 0g, 지방 1.3g, 탄수화물 0g, 나트륨 0mg, 비타민 D 25μg 제조/수입 정보: 제조사 PHIL INTER PHARMA USA, INC., 수입업체 (주) 엔라이즈, 원산지 미국 출처: 식품의약품안전처",F103-001010000-2389,프리미엄 알티지 오메가-3,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2024-04-02,6
hff_F103-001010000-2391,"제품명: 프리미엄 알티지 오메가-3 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1309mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1309mg, 1일섭취횟수 1회 주요 영양성분: 에너지 10kcal, 단백질 0g, 지방 1.3g, 탄수화물 0g, 나트륨 0mg, 비타민 D 25μg 제조/수입 정보: 제조사 B&A HEALTH PRODUCTS CO., 수입업체 (주)제이에스홀딩스팜, 원산지 미국 출처: 식품의약품안전처",F103-001010000-2391,프리미엄 알티지 오메가-3,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2023-10-23,6
hff_F103-001010000-2394,"제품명: 프리미엄 알티지 오메가-3 & 비타민 D 1000IU 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1302mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1302mg, 1일섭취횟수 1회 주요 영양성분: 에너지 10kcal, 단백질 0g, 지방 1g, 탄수화물 0g, 나트륨 0mg, 비타민 D 25μg 제조/수입 정보: 제조사 FIRST LAB U.S.A CO., 수입업체 주식회사 엔이오푸드월드, 원산지 미국 출처: 식품의약품안전처",F103-001010000-2394,프리미엄 알티지 오메가-3 & 비타민 D 1000IU,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2022-11-15,6
